268410,22-04-1959,Mori,Straney,M,02-06-1990
268420,14-03-1953,Maren,Macedo,M,03-08-1991
268430,21-06-1953,Erez,Avouris,M,22-03-1987
268440,19-08-1953,Ashish,Ressouche,F,09-06-1994
268450,20-10-1963,Abdulla,Rusterholz,M,21-01-1990
268460,17-07-1956,Constantino,Broder,F,29-07-1985
268470,09-05-1957,Kiyokazu,Schusler,F,01-07-1995
268480,08-12-1953,Apostol,Kropf,M,16-02-1986
268490,06-01-1961,Jaber,Couchot,F,19-02-1986
268500,13-10-1954,Yaghout,Weedman,M,27-04-1990
268510,11-03-1963,Mechthild,Pappas,F,22-09-1987
268520,12-03-1964,Demin,Panienski,F,30-05-1996
268530,31-10-1954,Aria,Mayerwieser,M,27-08-1986
268540,11-05-1961,Gal,Begiun,F,29-10-1987
268550,24-08-1953,Jaihie,Zaiane,M,25-04-1993
268560,30-01-1959,Shaz,Rattan,F,13-10-1993
268570,07-04-1961,Maya,Vasanthakumar,M,30-11-1989
268580,08-03-1955,Lucien,Matzov,F,18-09-1985
268590,27-12-1960,Sreekrishna,Francisci,F,18-11-1990
268600,16-03-1956,Xiahua,Keohane,F,16-11-1985
268610,27-09-1960,Babette,Denny,M,26-09-1997
268620,25-04-1954,Leszek,Kossowski,F,13-11-1985
268630,09-11-1956,Martine,Hellwagner,M,25-10-1985
268640,10-10-1964,Subhankar,Denis,M,21-02-1989
268650,04-09-1954,Jaques,Willoner,F,14-01-1994
268660,29-12-1956,Arunachalam,Zucker,M,06-02-1993
268670,20-11-1960,Gor,Gammage,F,02-08-1987
268680,09-10-1958,Selwyn,Ashish,M,14-01-1990
268690,11-04-1953,Martial,Emiris,F,30-05-1991
268700,15-03-1961,Georgi,Guting,F,14-10-1992
268710,03-09-1962,Hilary,Gini,M,16-10-1991
268720,11-07-1957,Aloke,Peak,M,05-03-1986
268730,15-08-1958,Candido,Dichev,M,07-07-1986
268740,26-03-1952,Fumiya,Zhang,M,09-03-1987
268750,10-11-1956,Behnaam,Trystram,F,28-09-1985
268760,18-09-1961,Zhiwei,Lowrie,F,08-10-1986
268770,26-06-1958,Uno,Gerlach,M,14-12-1989
268780,18-12-1958,Valery,Denti,F,15-11-1989
268790,12-05-1952,Franziska,Baumann,M,24-09-1990
268800,09-02-1964,Marin,Antonakopoulos,F,29-08-1988
268810,12-07-1962,Masoud,Comellas,M,07-09-1985
268820,28-09-1957,Georgy,Munck,M,15-07-1989
268830,20-12-1962,Volkmar,Bernatsky,F,20-12-1992
268840,11-09-1958,Zhenhua,Ginneken,F,06-04-1990
268850,11-09-1959,Kersti,Provine,F,11-04-1996
268860,26-02-1952,Mooi,Aloisi,F,28-02-1988
268870,30-10-1963,Kristof,Cooley,M,19-10-1990
268880,03-12-1952,Mary,Strooper,M,14-04-1985
268890,04-01-1965,Somnath,Uhrik,M,14-01-1988
268900,23-01-1962,Salvador,Lukaszewicz,M,30-06-1985
268910,25-08-1957,Xiaoheng,Zucker,M,16-06-1990
268920,18-03-1952,Danny,Hammerschmidt,F,15-03-1994
268930,15-02-1963,Remco,Flanders,F,25-08-1985
268940,17-08-1957,Marin,Terekhov,M,25-10-1986
268950,09-07-1959,Akemi,Syrotiuk,M,04-05-1987
268960,31-12-1953,Kish,Kobara,M,18-01-1993
268970,08-04-1962,Matk,Ratnakar,M,06-08-1996
268980,22-04-1959,Zeydy,Underwood,F,25-04-1994
268990,12-09-1959,Subhada,Detkin,M,06-09-1987
269000,12-12-1952,Tadanori,Krybus,M,24-02-1988
269010,29-06-1959,Zhilian,Sinicrope,M,08-02-1997
269020,12-12-1955,Sven,McAffer,M,27-04-1991
269030,01-11-1952,Aruna,Masada,F,07-08-1987
269040,30-01-1962,Insup,Conti,M,20-05-1993
269050,24-04-1959,Aksel,Hoogerwoord,M,10-09-1991
269060,09-07-1959,Tsvetan,Gammage,M,10-07-1994
269070,01-06-1956,Rildo,Callaway,M,21-02-1985
269080,24-12-1953,Sumant,Crelier,M,05-04-1989
269090,13-03-1957,Pramod,Munck,F,20-05-1992
269100,30-01-1959,Kish,Winter,F,07-03-1992
269110,01-06-1957,Avishai,Bazzichi,M,09-11-1993
269120,29-04-1954,Shaunak,Slutz,F,17-04-1993
269130,22-06-1958,Jongsuk,Straney,M,11-04-1997
269140,12-01-1956,Leah,Otillio,F,05-05-1993
269150,12-06-1963,Yolla,Vendrig,F,25-12-1994
269160,14-05-1964,Leif,Francisci,F,17-12-1986
269170,27-07-1963,Marek,Nooteboom,M,15-02-1986
269180,11-10-1953,Subir,VanScheik,M,10-03-1987
269190,14-11-1960,Georgi,Zschoche,F,12-03-1992
269200,25-02-1964,Shalesh,Puppe,F,30-04-1994
269210,23-09-1957,Hidefumi,Poulakidas,F,23-12-1994
269220,15-04-1960,Tetsurou,Ghazalie,M,01-01-1992
269230,28-09-1962,Moon,Valette,M,27-07-1990
269240,02-08-1952,Saddek,Luck,F,24-02-1991
269250,11-08-1959,Atreyi,Vilarrasa,F,01-06-1985
269260,26-03-1961,Jacqueline,Straney,F,31-01-1988
269270,04-06-1955,Manohar,Melton,F,16-04-1985
269280,26-08-1957,Tremaine,Jonsson,M,13-09-1990
269290,24-04-1952,Mohan,Seuren,F,30-08-1991
269300,31-08-1954,Venkatesan,Sudbeck,M,05-08-1992
269310,19-04-1959,Eran,Hutton,M,05-04-1986
269320,04-05-1953,Sushant,Gewali,M,02-08-1985
269330,10-11-1952,Mooi,Lichtner,F,01-03-1988
269340,11-06-1959,Troy,Andreotta,F,30-06-1992
269350,30-12-1953,Luigi,Iwayama,M,11-02-1991
269360,26-02-1961,Moon,Bharadwaj,M,30-03-1994
269370,21-02-1959,Hinrich,Munoz,M,23-10-1985
269380,19-10-1964,Djenana,Pillow,M,20-01-1986
269390,14-12-1954,Dietrich,Suomi,F,16-10-1996
269400,24-03-1954,Shuho,Murillo,M,29-06-1987
269410,10-10-1958,Freyja,Khamsi,M,31-05-1990
269420,06-11-1960,Duangkaew,Schapire,M,13-03-1991
269430,24-03-1959,Adhemar,Niizuma,M,25-12-1992
269440,21-05-1952,Paraskevi,Otillio,M,17-12-1994
269450,11-07-1953,Baoqiu,Simmen,M,23-03-1999
269460,16-11-1958,Mountaz,Munke,M,28-09-1990
269470,15-12-1962,Basem,Braunschweig,M,07-10-1989
269480,08-10-1958,Sangeeta,Alblas,F,24-10-1986
269490,19-02-1956,Sverrir,Serre,M,16-01-1993
269500,05-09-1952,Dung,Ramsak,F,30-10-1993
269510,12-11-1956,Brigham,Cheshire,M,13-05-1992
269520,30-09-1963,Kristin,Pavlopoulou,M,23-04-1991
269530,14-09-1958,Chriss,Ullian,M,14-12-1993
269540,31-05-1957,Phule,DiGiano,M,18-11-1989
269550,23-08-1952,Mohammad,Berztiss,F,02-12-1994
269560,23-04-1959,Margo,Hempstead,M,27-05-1994
269570,18-01-1953,Eben,Kermarrec,M,18-04-1988
269580,22-07-1953,Rafael,Impagliazzo,M,13-11-1994
269590,02-03-1953,Baruch,Boguraev,M,21-07-1993
269600,08-03-1962,Mabhin,Rodiger,F,11-11-1992
269610,22-08-1956,Behnaam,Narwekar,M,21-06-1987
269620,22-01-1957,Lihong,Trystram,M,07-04-1985
269630,07-11-1964,Poornachandra,Panwar,M,01-03-1987
269640,06-04-1956,Mostafa,Auyong,M,14-10-1985
269650,29-12-1961,Houman,Syang,F,08-07-1989
269660,22-10-1958,Qingxiang,Zeleznik,M,18-06-1988
269670,24-08-1958,Duri,Ozeri,M,15-06-1995
269680,20-03-1954,Fusako,Hanabata,M,24-09-1990
269690,07-09-1964,Visit,Unni,F,08-07-1985
269700,02-11-1960,Guadalupe,Langford,F,05-07-1989
269710,07-06-1962,Khun,Shigei,F,01-02-1988
269720,06-04-1952,Perla,Penttonen,M,19-05-1993
269730,17-05-1955,Jordanka,Ranft,F,24-10-1988
269740,24-01-1963,Giap,Brodie,M,05-06-1986
269750,19-10-1963,Huiqun,Serot,M,07-01-1990
269760,21-07-1958,Hilary,Fraisse,F,17-11-1994
269770,14-06-1959,Hideyuki,Speckmann,M,25-12-1992
269780,27-05-1952,Weijing,Terkki,M,20-04-1986
269790,11-07-1955,Shen,Gustavson,M,18-12-1988
269800,13-08-1953,Tadahiro,Juneja,M,25-09-1990
269810,09-03-1964,Arno,Sankaranarayanan,M,05-07-1995
269820,21-07-1962,Kristinn,Feinberg,F,14-02-1988
269830,22-03-1952,Yaghout,Narahari,F,04-07-1992
269840,17-10-1956,Jianhua,Rullman,M,12-05-1999
269850,28-07-1953,Lucian,Anily,F,14-10-1996
269860,20-10-1963,Pintsang,Berztiss,M,29-03-1995
269870,09-12-1952,Aamer,Soloway,M,21-06-1998
269880,30-08-1959,Kellyn,Birjandi,M,13-10-1992
269890,08-03-1962,Make,Marchegay,F,13-11-1987
269900,28-08-1956,Goncalo,Vanwelkenhuysen,M,17-03-1995
269910,12-09-1957,Mikhail,Kroft,M,16-10-1986
269920,20-10-1958,Elrique,Tasistro,F,04-10-1985
269930,20-09-1958,Utz,DuCasse,F,24-08-1993
269940,04-03-1957,Jaroslava,Picaronny,M,15-05-1995
269950,05-04-1954,Huei,Irland,F,27-07-1987
269960,29-06-1959,Elrique,Rindone,M,08-08-1985
269970,16-02-1958,Hercules,Qiwen,F,17-11-1989
269980,12-03-1955,Kamran,Bazzichi,M,03-09-1993
269990,22-08-1963,Maris,Isard,M,26-05-1987
270000,19-02-1955,Anwar,Eterovic,F,12-07-1988
270010,01-06-1958,Bluma,Picci,F,27-08-1985
270020,28-12-1955,Mahmut,Vendrig,F,17-12-1986
270030,29-01-1963,Adit,Wursthorn,M,06-01-1993
270040,05-07-1955,Eric,Schueller,M,13-01-1988
270050,27-07-1964,Margo,Baak,M,06-08-1988
270060,10-12-1958,Fumiyo,Benzaken,F,02-01-1987
270070,15-07-1963,Wojceich,Karlin,F,30-12-1994
270080,19-02-1958,Marsal,Rodier,F,26-02-1991
270090,06-03-1962,Changho,Kornyak,F,05-04-1989
270100,04-04-1964,Chinho,Hoogerwoord,F,03-12-1985
270110,14-12-1962,Leon,Picaronny,M,19-11-1992
270120,21-05-1955,Oguz,Gluchowski,F,27-06-1985
270130,10-09-1953,Kayoko,Ashish,M,22-09-1988
270140,26-11-1958,Maya,Breugel,M,04-02-1986
270150,09-10-1954,Atreyi,Bellone,M,19-03-1986
270160,07-02-1956,Xuedong,Przulj,M,15-09-1987
270170,05-06-1952,Martijn,Litzkow,M,04-03-1990
270180,16-03-1953,Magdalena,Chiodo,F,25-01-1988
270190,07-07-1953,Hyuckchul,Gerlach,F,03-01-1989
270200,05-11-1964,Suvo,Kading,M,15-10-1995
270210,12-09-1962,Rildo,Turnbull,M,23-11-1986
270220,25-10-1960,Oddvar,Vickson,M,19-12-1990
270230,25-05-1963,Zeydy,Trelles,M,09-12-1997
270240,30-01-1956,Suvo,Herber,F,12-04-1988
270250,24-09-1964,Koldo,Salvesen,F,18-11-1996
270260,26-12-1960,Zdislav,Birta,M,19-07-1995
270270,01-04-1962,Akeno,Serra,M,03-08-1989
270280,04-11-1961,Jaber,Biros,F,21-04-1988
270290,29-03-1952,Younwoo,Asser,M,23-11-1985
270300,18-05-1963,Amstein,Perng,M,24-08-1990
270310,18-04-1963,Toshiko,Flowers,M,14-03-1996
270320,13-10-1952,Tetsushi,Azulay,M,27-06-1988
270330,26-10-1956,Chanjung,Cromarty,M,16-01-1989
270340,24-10-1960,Youssef,Khalid,F,16-09-1988
270350,16-06-1960,Arup,Rosca,F,15-05-1992
270360,31-07-1962,Hironobu,Impagliazzo,F,31-01-1988
270370,13-06-1957,Christophe,Bade,M,15-07-1986
270380,22-09-1961,Kyoichi,Gips,F,14-03-1985
270390,28-04-1956,Sahrah,Angelopoulos,F,25-10-1990
270400,09-02-1960,Moti,Back,M,18-10-1993
270410,03-12-1953,Dannz,Rodier,F,13-01-1990
270420,01-03-1959,Ohad,Ullian,F,16-02-1990
270430,29-11-1962,Marc,Ranai,M,23-06-1993
270440,26-11-1964,Stabislas,Schmiedel,F,08-11-1985
270450,30-11-1952,Sedat,Biran,M,10-12-1991
270460,01-09-1956,Nimmagadda,Worfolk,F,25-12-1992
270470,05-11-1959,Tomofumi,Cappelletti,F,29-11-1992
270480,07-10-1955,Radhia,Heuser,M,28-05-1989
270490,27-11-1956,Eben,Khasidashvili,F,09-02-1987
270500,21-05-1953,Alexius,Heering,F,10-09-1986
270510,23-08-1953,Claude,Bazelow,F,02-05-1986
270520,22-07-1957,Nahid,Streit,M,08-04-1988
270530,06-05-1958,Mara,Randt,M,04-07-1997
270540,18-02-1963,Arno,Swab,M,17-04-1991
270550,03-03-1960,Mark,Porenta,M,12-04-1986
270560,15-07-1953,Brendon,Turnbull,F,11-11-1992
270570,06-09-1957,Baoqiu,Pena,M,22-07-1998
270580,18-05-1963,Xuejia,Perfilyeva,M,02-07-1987
270590,16-06-1956,Morris,Angelov,M,06-02-1990
270600,20-10-1962,Marin,Grandbois,M,02-11-1993
270610,26-02-1962,Tadahiko,Riefers,M,19-06-1991
270620,05-05-1959,Shan,Bednarek,M,09-07-1995
270630,26-06-1955,Masaru,Lortz,M,13-06-1986
270640,21-08-1962,Bernd,Peltason,M,14-01-1988
270650,17-06-1964,Val,Streng,M,06-10-1990
270660,29-08-1961,Christ,Douceur,M,26-03-1986
270670,03-08-1957,Deniz,Lyonns,M,02-02-1987
270680,24-11-1962,Tze,Kuszyk,M,13-08-1986
270690,13-09-1955,Hausi,Monkewich,M,16-09-1989
270700,07-04-1952,Duke,Hinsberger,M,22-04-1992
270710,18-08-1964,Khedija,Ozeri,M,01-03-1988
270720,06-09-1957,Vitali,Jansen,M,16-05-1991
270730,06-04-1952,Rafols,Parascandalo,F,28-01-1993
270740,16-07-1955,Toney,Kohling,M,11-07-1992
270750,15-01-1960,Gil,Swen,M,15-03-1989
270760,10-12-1963,Martins,Madeira,M,25-11-1986
270770,30-06-1954,Petter,Cronin,M,11-11-1986
270780,17-10-1957,Mabry,Bernardinello,M,13-04-1990
270790,17-05-1956,Rafols,Baby,M,28-01-1992
270800,11-10-1956,Prasadram,Benzaken,M,06-08-1987
270810,14-04-1953,Gonzalo,Braccini,M,08-11-1986
270820,06-09-1954,Nahid,Pettis,F,10-04-1986
270830,06-02-1955,Xiaoqiang,Angiulli,M,02-04-1991
270840,30-07-1956,Zhiguo,Turnbull,M,01-01-1995
270850,10-01-1961,Heejo,Merkl,M,18-04-1992
270860,11-02-1954,Clyde,Ossenbruggen,F,02-10-1996
270870,26-07-1952,Caolyn,Baaleh,M,06-02-1995
270880,26-03-1954,Heekeun,Gecsei,F,20-05-1989
270890,01-07-1955,Basant,Ohori,F,17-09-1987
270900,14-09-1960,Noritoshi,Mitzlaff,F,09-01-1994
270910,20-07-1960,Kristen,Birjandi,M,13-02-1987
270920,30-01-1962,Shim,Norsworthy,M,22-08-1989
270930,06-08-1953,Fumiyo,Ellozy,M,18-01-1999
270940,22-11-1957,Sergi,Gopalakrishnan,F,12-08-1992
270950,25-09-1960,Haldon,Dulay,M,20-08-1985
270960,12-05-1961,Vishv,Baar,F,03-07-1987
270970,03-02-1954,Jaroslava,Picaronny,M,22-04-1985
270980,05-04-1959,Radhia,Kirkerud,M,06-10-1991
270990,07-01-1963,Yannis,Sommer,M,26-08-1986
271000,07-04-1962,Sadegh,Chinen,M,08-04-1990
271010,17-09-1959,Ortrud,Lorie,F,01-10-1996
271020,21-08-1956,Jenwei,Barinka,F,25-02-1992
271030,04-08-1963,Adam,Crabtree,F,01-10-1991
271040,29-11-1953,Chirstian,Sidou,M,02-02-1987
271050,27-03-1954,Takushi,Koblick,M,11-04-1987
271060,04-02-1960,Geraldo,Zedlitz,F,05-09-1989
271070,11-01-1953,Yannis,Kornatzky,F,02-05-1988
271080,21-10-1953,Kwangsub,Alencar,M,16-01-1999
271090,14-07-1960,Valeri,Kuzuoka,F,22-05-1990
271100,01-11-1963,Vishwani,Marquardt,F,08-11-1993
271110,01-01-1959,Nahla,Vilarrasa,F,25-07-1987
271120,16-08-1953,Vidar,Penn,M,08-05-1994
271130,29-07-1957,Miomir,Fontan,M,28-02-1989
271140,12-08-1961,Sasan,Orlowski,F,01-05-1986
271150,26-03-1955,Nikolaus,Kroha,F,09-06-1990
271160,22-05-1964,Huai,Fendler,F,17-02-1988
271170,22-11-1957,Gurbir,Iacovou,F,21-08-1994
271180,13-04-1956,Junsik,Sinitsyn,F,28-04-1985
271190,05-11-1952,Pradeep,Genther,M,25-11-1986
271200,13-05-1964,Gennadi,Ulupinar,M,18-07-1988
271210,05-02-1952,Lokesh,VanScheik,F,08-01-1988
271220,01-06-1963,Sverrir,Jarecki,M,20-03-1985
271230,12-04-1956,Chanjung,Shrader,M,07-10-1985
271240,26-03-1959,Hein,Felcyn,M,29-11-1993
271250,29-04-1963,Yurii,Hennings,M,19-05-1996
271260,27-03-1960,Nathan,Cappelli,M,07-08-1992
271270,24-04-1963,Maria,Quadeer,M,08-12-1987
271280,26-05-1964,Shahid,Hiltgen,F,09-11-1993
271290,06-10-1963,Sreekrishna,Luca,M,08-07-1988
271300,28-04-1955,Gilbert,Curless,M,10-05-1985
271310,03-12-1957,Shaowei,Raczkowsky,F,16-04-1985
271320,23-06-1956,Unal,Rosay,M,15-05-1987
271330,29-08-1954,Phillip,Werthner,F,02-11-1986
271340,14-09-1954,Zhongwei,Farris,F,16-12-1995
271350,09-02-1952,JoAnna,Strooper,M,29-04-1989
271360,16-04-1961,Dipayan,Fargier,M,26-04-1986
271370,05-06-1955,Pasqua,Schreiter,F,03-10-1989
271380,27-05-1954,LiMin,Dahlbom,F,14-03-1986
271390,27-09-1953,Carrsten,Templeman,F,15-07-1989
271400,12-12-1954,Elrique,Narwekar,F,02-11-1992
271410,16-09-1962,Soenke,Peot,F,21-06-1994
271420,16-07-1962,Parviz,Staylopatis,M,03-02-1992
271430,22-02-1962,Ziya,Marakhovsky,M,03-09-1991
271440,13-11-1959,Lena,McAlpine,F,27-08-1988
271450,11-08-1956,Yahiko,Plavsic,M,25-12-1985
271460,24-06-1953,Paraskevi,Danecki,M,22-07-1993
271470,26-01-1953,Rosine,Siochi,M,25-09-1990
271480,29-09-1953,Arumugam,Cooley,F,15-05-1988
271490,05-06-1956,Etsuo,Pesch,F,15-01-1990
271500,02-10-1958,Jiong,Kavvadias,M,21-02-1986
271510,28-01-1961,Rosalyn,Levasseur,F,20-08-1991
271520,08-11-1953,Ayakannu,Zucker,F,11-06-1991
271530,08-07-1962,Jianhui,Marrevee,M,17-02-1992
271540,15-08-1956,Sanjai,Norsworthy,F,16-05-1987
271550,13-08-1954,Mats,Menhardt,F,13-03-1986
271560,28-03-1953,Mohan,Papastamatiou,M,01-04-1987
271570,14-03-1962,Steen,Welham,M,14-10-1995
271580,28-07-1953,Khun,Delgrossi,M,08-11-1985
271590,24-04-1956,Tadahiro,Nooteboom,F,20-05-1985
271600,01-08-1960,Koichi,Birge,F,29-03-1994
271610,14-11-1959,Hideyuki,Hempstead,M,12-06-1992
271620,18-02-1952,Tiina,Honiden,F,22-10-1993
271630,16-03-1954,Fai,Peac,M,10-09-1985
271640,27-11-1956,Dines,Mukaidono,M,27-10-1988
271650,13-08-1955,Sushant,Morris,M,16-10-1989
271660,22-09-1957,Qiwen,Bahi,M,14-03-1986
271670,13-12-1958,Shih,Linnainmaa,F,28-09-1995
271680,30-04-1962,Naftaly,Angelov,M,16-04-1988
271690,28-01-1956,Petter,Hettesheimer,M,11-10-1988
271700,09-07-1959,Marek,Kalafatis,F,08-05-1988
271710,06-04-1954,Leszek,Ossenbruggen,F,31-05-1987
271720,13-07-1954,Martijn,Cronan,M,25-09-1985
271730,08-05-1961,Qiwen,Cichocki,F,26-05-1988
271740,17-06-1953,Maren,Zwicker,M,16-04-1991
271750,10-02-1959,Sanjit,Thebaut,F,16-11-1991
271760,30-09-1955,Tzu,Yavatkar,M,11-01-1987
271770,24-02-1953,Mary,Schlegelmilch,M,08-09-1991
271780,13-12-1961,Sajjad,Heering,F,21-11-1990
271790,31-05-1955,Cathie,Maliniak,M,17-05-1990
271800,11-04-1958,Shridhar,Kornyak,F,11-11-1992
271810,20-07-1964,Hairong,Usdin,M,30-07-1993
271820,01-11-1955,Yongmin,Mundy,M,24-03-1994
271830,28-03-1958,Tetsushi,Zaumen,M,05-07-1987
271840,18-12-1959,Xiong,Hofstetter,F,02-07-1994
271850,20-12-1963,Toshiko,Baumann,M,06-02-1991
271860,17-09-1964,Hatem,Fritzsche,M,18-08-1985
271870,23-10-1962,Marco,Menyhert,M,05-01-1989
271880,08-02-1955,Nahum,Giaccio,M,02-09-1990
271890,18-04-1952,Weiyi,Redmiles,F,13-02-1989
271900,13-09-1962,Alassane,Terlouw,F,09-03-1992
271910,12-10-1960,Pragnesh,Akiyama,M,28-05-1990
271920,19-09-1963,Adel,Bouloucos,M,08-12-1990
271930,19-04-1960,Jeong,Shobatake,F,27-01-1990
271940,21-02-1952,Werner,Fiutem,M,17-10-1989
271950,02-08-1961,Shaowei,Kabayashi,F,07-06-1989
271960,03-02-1964,Josyula,Cronau,M,29-04-1993
271970,15-08-1961,Ziyad,Colorni,F,09-06-1990
271980,16-12-1955,Shigenori,Angel,F,31-05-1986
271990,31-10-1957,Geoffry,Plessier,F,08-03-1993
272000,28-02-1961,Dharmaraja,Schade,F,14-03-1994
272010,28-02-1954,Guenter,Negoita,M,08-06-1992
272020,21-07-1957,Marc,Uludag,M,03-08-1992
272030,13-01-1959,Perry,Dulin,F,16-06-1995
272040,18-01-1958,Xuedong,Kohling,M,27-10-1987
272050,19-07-1958,Tze,Walston,F,15-05-1994
272060,15-07-1960,Tokuyasu,Taneja,M,17-12-1990
272070,09-03-1961,Aleksander,Toyoshima,M,23-12-1991
272080,09-10-1952,Masoud,Snedden,F,16-05-1990
272090,20-12-1958,Shrikanth,Remmele,M,25-12-1989
272100,25-08-1953,Berthier,Murtagh,F,11-07-1988
272110,03-12-1956,Indrajit,Cyre,M,16-09-1987
272120,01-02-1955,Lunjin,Esposito,F,20-10-1991
272130,14-09-1957,Gretta,Swen,M,17-08-1988
272140,15-08-1959,Yuriy,Schwartzbauer,M,08-03-1993
272150,24-04-1964,Mariusz,Karnin,F,20-11-1989
272160,07-11-1956,Mori,Giarratana,M,26-12-1988
272170,18-12-1953,Zhigen,Vieri,M,20-06-1990
272180,04-12-1959,Kiyomitsu,Bain,M,19-10-1989
272190,03-07-1964,Remko,Worfolk,M,07-01-1992
272200,17-06-1961,Erzsebet,Engelmann,F,04-12-1994
272210,29-12-1959,Tooru,Sinicrope,F,02-11-1989
272220,04-08-1958,Susuma,Matheson,M,08-12-1989
272230,07-10-1953,Kwangsub,Peternell,F,06-11-1987
272240,27-02-1960,Rafail,Munch,F,16-03-1992
272250,27-06-1962,Kazuhira,Swan,M,10-05-1996
272260,22-07-1957,Giao,Turnbull,M,27-08-1989
272270,10-09-1954,Prodip,DeMori,M,26-09-1995
272280,03-05-1954,Pranjal,Rodiger,M,27-02-1993
272290,18-10-1961,Paraskevi,Morrey,F,19-07-1988
272300,28-03-1957,Danil,Yamaashi,F,12-12-1993
272310,10-07-1964,Foong,Braccini,M,11-01-1988
272320,21-02-1957,Yannik,Kusalik,M,24-02-1992
272330,30-06-1964,Gio,Gniady,M,30-09-1995
272340,13-04-1956,Conor,Melter,M,01-11-1989
272350,06-12-1964,Muneo,Botman,F,27-01-1992
272360,27-11-1962,Kagan,Genther,M,30-06-1985
272370,24-03-1964,Oguz,Alblas,F,19-04-1991
272380,09-09-1953,Tetsurou,Parhami,M,06-08-1992
272390,21-09-1964,LiMin,Baba,M,16-02-1987
272400,25-04-1954,Nishit,Andreotta,F,03-12-1988
272410,10-12-1961,Genki,Gimbel,F,21-06-1990
272420,08-10-1959,Toong,Chenoweth,F,09-02-1990
272430,22-03-1959,Parviz,Perna,M,12-07-1993
272440,03-05-1955,Toshiko,Underwood,M,14-05-1989
272450,14-12-1962,Serif,Boguraev,M,13-03-1987
272460,04-08-1960,Danil,Kroon,F,12-07-1991
272470,16-05-1953,Claude,Sinitsyn,M,12-12-1990
272480,17-03-1959,Terresa,Waschkowski,M,16-12-1988
272490,25-05-1956,Annemarie,Yetto,M,20-06-1993
272500,17-12-1952,Mani,Carrere,M,17-06-1989
272510,28-10-1964,Deborah,Nannarelli,F,17-07-1989
272520,16-02-1954,Shigehito,Gomatam,M,27-03-1985
272530,18-01-1964,Yagil,Hashii,M,04-12-1987
272540,04-01-1962,Aamer,Kading,F,05-10-1988
272550,13-06-1952,Katsuyuki,Cmelik,M,09-09-1986
272560,08-06-1960,Khalid,Nishimukai,M,22-01-1989
272570,12-07-1962,Tesuro,Coors,F,29-08-1990
272580,08-12-1956,Pragnesh,Ginneken,M,08-02-1998
272590,27-02-1957,Irena,Joslin,M,18-11-1985
272600,25-04-1957,Karlis,Bultermann,M,24-11-1985
272610,03-06-1954,Shai,Brickell,M,20-03-1997
272620,31-07-1960,Kazuhide,Terlouw,M,27-01-1995
272630,04-12-1964,Fen,Narwekar,M,02-11-1986
272640,06-06-1957,Erzsebet,Clouatre,F,27-09-1988
272650,27-10-1959,Sushant,Demian,M,10-04-1993
272660,23-09-1962,Kamakshi,Qiwen,M,17-10-1996
272670,08-05-1954,Shigeichiro,Schmittgen,M,04-06-1986
272680,03-01-1958,Subhrajyoti,Benzaken,M,11-08-1987
272690,07-04-1963,Mingdong,Cooley,M,22-09-1991
272700,31-05-1952,Shahab,Gilg,M,28-08-1994
272710,29-03-1957,Zhanqiu,Genther,M,25-12-1986
272720,17-03-1955,Yuguang,Carrere,F,06-10-1987
272730,25-02-1958,Sampalli,Michaels,M,16-03-1987
272740,22-08-1958,Chiradeep,Baalen,F,01-05-1994
272750,24-12-1963,Toshimo,Driscoll,M,07-06-1991
272760,04-11-1964,Aiman,Anger,M,20-01-1990
272770,26-01-1961,Weiye,Baezner,F,19-12-1986
272780,14-03-1953,Neven,Lemarechal,M,07-01-1987
272790,09-09-1963,Surveyors,Schiettecatte,M,17-03-1989
272800,22-10-1956,Masamitsu,Penz,F,17-06-1989
272810,20-08-1962,Roded,Himler,M,13-05-1988
272820,27-07-1953,Kwan,Wuwongse,M,12-01-1986
272830,21-06-1957,Rildo,Pluym,F,31-03-1986
272840,03-10-1964,Sorina,Gulak,F,21-01-1987
272850,18-09-1953,Hugh,Veldwijk,M,26-05-1997
272860,01-02-1965,Minghong,Candan,F,10-02-1994
272870,20-03-1955,Branimir,Krogh,F,07-01-1991
272880,02-11-1959,Hausi,Cromarty,M,15-07-1985
272890,08-04-1961,Cullen,Murtha,F,24-12-1985
272900,19-10-1963,Clyde,Bondorf,M,12-03-1987
272910,20-09-1956,Ingemar,Assaf,M,13-06-1990
272920,22-08-1964,Kristina,Kalloufi,F,02-09-1992
272930,15-01-1953,Sasan,Hoogerwoord,M,08-05-1986
272940,11-10-1955,Mohua,Heuter,F,09-02-1995
272950,09-03-1960,King,Zucker,M,06-09-1988
272960,03-08-1963,Yuping,Baik,M,30-07-1992
272970,25-11-1954,Constantine,Bolsens,M,10-06-1992
272980,05-10-1956,Kwee,Vesel,F,25-12-1989
272990,26-04-1953,Mahendra,Ernst,M,17-12-1994
273000,17-05-1962,Dharmaraja,Oberman,F,30-05-1995
273010,25-07-1960,Heping,Crooks,M,02-04-1995
273020,17-05-1960,Zhongwei,Christianini,M,26-08-1989
273030,10-07-1962,Mona,Bresenham,M,15-04-1985
273040,28-04-1954,Tayeb,Nanard,M,18-12-1988
273050,24-12-1957,Ebru,Vigier,F,01-04-1997
273060,07-05-1953,Kitty,Riefers,F,18-12-1987
273070,04-01-1953,Bouchung,Ozery,M,01-02-1994
273080,04-09-1957,Greger,Shimshoni,F,30-08-1990
